gender,age,married,education,value_main_house,future_expenses,%_spend_future_win,risk,tot_amm_year_retirement_plans,tot_value_retirement_plans,tot_income_month,tot_loans_rest,tot_amm_acc,port_inv_val,ann_inv_income,monthly_expenses
2.0,62.0,2.0,4.0,180.304,1.0,0.0,4.0,0.36,15.0,0.7,0.0,1.0,0.0,0.0,1.4
1.0,59.0,5.0,2.0,0.0,1.0,0.0,4.0,0.36,15.0,0.486,0.96,0.0,0.0,0.0,0.479
2.0,66.0,2.0,11.0,85.0,1.0,50.0,4.0,0.0,22.0,2.558,6.0,50.0,0.0,0.0,1.149
1.0,73.0,2.0,10.0,200.0,3.0,50.0,3.0,0.36,15.0,2.941,0.0,70.0,280.0,6.0,3.0
1.0,49.0,2.0,6.0,250.0,1.0,25.0,4.0,0.36,15.0,1.666,0.0,20.0,2.0,0.0,1.95
1.0,41.0,2.0,6.0,112.017,3.0,0.0,4.0,0.36,15.0,1.074,6.0,9.493,0.0,0.0,0.744
1.0,67.0,5.0,9.0,215.0,1.0,0.0,2.0,0.36,15.0,1.2,49.7,50.0,1100.925,45.0,1.45
1.0,77.0,2.0,2.0,350.0,3.0,50.0,4.0,0.36,15.0,2.0,0.0,2.0,0.0,0.0,1.6
1.0,69.0,2.0,10.0,220.0,1.0,100.0,4.0,0.36,15.0,2.5,0.0,40.0,160.597,0.0,2.1
1.0,73.0,2.0,11.0,0.0,1.0,0.0,4.0,0.36,15.0,2.0,0.0,30.0,800.0,0.0,1.6
1.0,76.0,6.0,6.0,280.0,1.0,100.0,4.0,0.36,15.0,2.532,0.0,79.43,0.0,0.0,1.8
1.0,85.0,2.0,10.0,0.0,1.0,50.0,4.0,0.36,15.0,1.3,0.0,4.0,802.279,3.0,1.843
2.0,79.0,6.0,10.0,971.889,1.0,0.0,4.0,0.36,15.0,1.3,0.0,50.0,0.0,0.0,2.501
1.0,58.0,1.0,4.0,70.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,50.0,0.0,0.0,0.969
2.0,60.0,1.0,12.0,350.0,3.0,100.0,3.0,1.6,41.6,7.0,0.0,2.0,490.597,11.0,1.1
2.0,49.0,1.0,2.0,150.0,3.0,0.0,3.0,0.36,15.0,0.0,125.033,2.5,0.0,0.0,4.102
1.0,44.0,2.0,8.0,160.0,3.0,100.0,3.0,0.36,15.0,2.75,110.2,1.4,0.0,0.0,3.05
1.0,32.0,2.0,2.0,0.0,1.0,50.0,3.0,0.36,15.0,0.0,0.0,0.0,0.0,0.0,0.4
1.0,40.0,1.0,12.0,130.0,3.0,40.0,4.0,0.0,0.16,0.0,4.0,3.0,0.0,0.0,1.332
1.0,64.0,1.0,10.0,80.0,2.0,0.0,4.0,8.0,9.439,1.7,0.0,4.0,0.615,0.0,0.8
2.0,51.0,1.0,12.0,144.857,3.0,80.0,4.0,0.36,15.0,0.0,0.0,20.0,0.0,0.0,0.7
1.0,60.0,2.0,4.0,475.0,1.0,80.0,4.0,0.36,15.0,0.0,220.0,25.0,0.15,0.0,2.65
1.0,57.0,1.0,13.0,500.0,3.0,0.0,4.0,0.0,30.051,7.672,0.0,30.0,412.467,0.0,3.0
2.0,56.0,1.0,6.0,0.0,1.0,0.0,4.0,0.36,15.0,1.2,0.0,7.091,0.0,0.0,0.6
2.0,31.0,1.0,4.0,0.0,1.0,100.0,4.0,0.36,15.0,0.7,7.5,2.2,0.0,0.0,0.75
1.0,37.0,2.0,11.0,280.0,2.0,50.0,3.0,1.0,1.0,5.0,210.0,2.0,0.0,0.0,3.46
2.0,35.0,2.0,4.0,210.354,2.0,0.0,4.0,0.36,15.0,0.0,100.0,2.0,0.0,0.0,1.531
1.0,74.0,2.0,11.0,270.455,2.0,0.0,3.0,0.0,80.0,4.15,0.0,100.0,90.152,6.0,0.85
1.0,79.0,2.0,2.0,480.81,3.0,100.0,4.0,0.36,15.0,0.705,0.0,0.5,0.0,0.0,1.2
1.0,56.0,3.0,4.0,250.0,2.0,0.0,4.0,0.4,9.0,1.4,0.0,10.0,0.0,0.0,1.5
2.0,80.0,6.0,11.0,491.354,3.0,0.0,4.0,0.36,15.0,1.05,0.0,60.0,0.0,0.0,2.4
2.0,51.0,2.0,12.0,375.0,3.0,100.0,4.0,1.25,17.3975,0.0,0.0,200.0,192.597,0.0,3.0
1.0,81.0,2.0,6.0,0.0,3.0,50.0,4.0,0.36,15.0,0.8,0.0,0.988,0.0,0.0,1.0
1.0,78.0,2.0,1.0,0.0,1.0,100.0,4.0,0.36,15.0,0.95,0.0,0.25,0.0,0.0,0.75
1.0,53.0,2.0,11.0,300.0,1.0,0.0,4.0,0.0,16.0,2.14,61.0,15.0,0.0,0.0,1.496
1.0,54.0,2.0,8.0,0.0,3.0,0.0,4.0,0.18,3.0,2.217,0.0,9.0,0.0,0.0,1.28
1.0,51.0,5.0,10.0,120.0,1.0,0.0,4.0,0.36,15.0,2.6,65.0,1.5,0.0,0.0,1.42
1.0,49.0,3.0,11.0,65.0,1.0,0.0,4.0,0.36,15.0,0.553,7.391,0.5,0.0,0.0,1.436
1.0,43.0,2.0,6.0,300.506,1.0,30.0,4.0,0.6,15.0,1.8,0.0,5.0,0.0,0.0,0.5
1.0,56.0,2.0,2.0,120.202,1.0,0.0,4.0,0.0,0.22,1.2,119.994,0.0,0.0,0.0,1.239
1.0,65.0,6.0,6.0,0.0,3.0,50.0,4.0,0.36,4.6,0.0,0.0,0.1,0.0,0.0,2.85
2.0,52.0,2.0,10.0,0.0,1.0,70.0,4.0,0.36,15.0,0.0,0.0,9.126,0.0,0.0,2.34
2.0,74.0,6.0,11.0,350.0,3.0,10.0,4.0,0.36,15.0,2.58,0.0,70.0,0.0,0.0,2.0
1.0,52.0,1.0,11.0,294.127,1.0,33.0,3.0,0.36,15.0,0.0,20.0,70.0,22.055,0.02,1.454
1.0,53.0,1.0,2.0,0.0,1.0,100.0,4.0,0.36,15.0,0.41,0.0,0.6,0.0,0.0,0.359
1.0,51.0,5.0,11.0,450.0,3.0,100.0,3.0,3.5,20.0,3.5,62.5,4.0,0.0,0.0,4.303
2.0,45.0,2.0,11.0,0.0,2.0,0.0,4.0,0.36,15.0,0.0,0.0,0.186,0.0,0.0,2.0
2.0,75.0,2.0,2.0,80.0,3.0,0.0,4.0,0.36,15.0,0.405,0.0,1.2,0.0,0.0,1.2
1.0,71.0,2.0,6.0,250.0,3.0,40.0,4.0,0.36,15.0,0.809,0.0,150.0,600.0,20.0,2.3
1.0,37.0,2.0,4.0,90.0,3.0,50.0,4.0,0.36,15.0,1.716,201.2,3.1,0.0,0.0,2.098
1.0,53.0,2.0,6.0,476.751,1.0,30.0,2.0,2.6666666666666665,51.63333333333333,8.3,0.0,7.0,730.0,8.436,3.21
2.0,49.0,2.0,8.0,120.332,1.0,30.0,4.0,0.36,15.0,1.633,78.0,6.0,0.0,0.0,1.393
1.0,56.0,1.0,11.0,0.0,3.0,70.0,4.0,0.36,15.0,1.8,0.0,20.0,70.0,0.934,0.7
2.0,26.0,3.0,11.0,110.0,1.0,20.0,4.0,0.36,15.0,1.435,103.0,6.0,0.0,0.0,1.12
1.0,61.0,2.0,8.0,220.0,3.0,0.0,3.0,0.36,15.0,2.55,0.0,18.0,180.0,0.0,1.285
1.0,69.0,2.0,11.0,500.0,1.0,100.0,3.0,0.36,15.0,1.4,2.5,60.0,90.0,0.9,1.266
1.0,65.0,1.0,4.0,150.0,3.0,0.0,3.0,0.36,15.0,1.75,0.0,5.764,20.0,0.15,1.0
1.0,77.0,2.0,11.0,600.0,1.0,0.0,3.0,0.36,15.0,5.704,0.0,250.0,1100.0,0.0,4.0
1.0,30.0,1.0,8.0,0.0,2.0,55.0,3.0,0.36,15.0,0.7,0.0,1.1,0.0,0.0,0.8
1.0,73.0,1.0,2.0,18.0,3.0,0.0,4.0,0.36,15.0,0.725,0.0,8.721,0.0,0.0,0.3
2.0,68.0,1.0,4.0,100.0,3.0,100.0,4.0,0.36,15.0,1.08,1.5,7.0,0.0,0.0,0.57
1.0,55.0,1.0,8.0,150.0,1.0,0.0,4.0,0.36,15.0,1.75,0.0,8.8,160.597,0.0,1.6
1.0,74.0,2.0,11.0,600.0,3.0,0.0,3.0,0.36,15.0,2.3,0.0,20.0,9472.422,10.0,3.5
1.0,57.0,2.0,6.0,500.0,3.0,0.0,4.0,0.36,15.0,0.12,240.0,0.3,0.0,0.0,0.9
1.0,55.0,2.0,2.0,180.0,1.0,100.0,4.0,0.0,30.0,0.0,23.0,1.2,0.0,0.0,1.119
2.0,79.0,6.0,1.0,250.0,3.0,100.0,4.0,0.36,15.0,0.4,0.0,3.0,0.0,0.0,0.4
1.0,78.0,6.0,2.0,180.304,1.0,50.0,4.0,0.36,15.0,1.2,0.0,1.5,0.0,0.0,0.75
1.0,32.0,2.0,6.0,0.0,3.0,0.0,4.0,0.36,15.0,1.8,0.0,10.0,0.0,0.0,0.925
2.0,39.0,2.0,11.0,98.877,3.0,0.0,3.0,0.36,15.0,0.0,0.0,37.814,0.0,0.0,0.55
1.0,76.0,2.0,7.0,500.0,2.0,100.0,3.0,0.36,15.0,4.25,0.0,120.0,3715.0,110.0,6.0
1.0,66.0,2.0,11.0,1400.0,2.0,0.0,3.0,2.5,155.0,3.3,0.0,50.0,1425.0,1.0,5.0
2.0,77.0,5.0,6.0,240.405,3.0,100.0,4.0,0.36,15.0,0.32,0.0,33.056,567.271,18.03,1.07
1.0,58.0,2.0,5.0,180.304,1.0,100.0,4.0,0.36,15.0,1.682,3.0,18.7,0.0,0.0,1.553
1.0,48.0,2.0,6.0,180.0,2.0,0.0,4.0,0.36,15.0,1.917,168.0,4.5,0.073,0.0,1.591
1.0,72.0,2.0,4.0,150.253,1.0,0.0,4.0,0.36,15.0,2.18,0.0,100.0,0.0,0.0,0.93
1.0,74.0,2.0,11.0,300.0,2.0,0.0,4.0,0.36,15.0,1.6,2.0,2.922,7.0,0.1,2.05
1.0,26.0,1.0,2.0,0.0,1.0,50.0,4.0,0.36,15.0,1.2,0.15,0.22,0.0,0.0,0.84
1.0,64.0,2.0,3.0,300.0,1.0,0.0,4.0,0.051,11.4,1.6,150.0,0.2,0.0,0.0,1.42
2.0,83.0,6.0,1.0,72.121,1.0,0.0,4.0,0.36,15.0,0.6,0.0,2.0,0.0,0.0,0.46
2.0,77.0,6.0,2.0,48.619,3.0,100.0,4.0,0.36,15.0,0.639,0.0,0.995,0.0,0.0,0.5
1.0,54.0,1.0,4.0,224.128,3.0,100.0,4.0,0.36,15.0,0.369,0.0,2.26,19.299,0.166,0.414
2.0,47.0,5.0,3.0,0.0,3.0,0.0,4.0,0.36,15.0,0.205,0.7,0.02,0.0,0.0,0.894
2.0,77.0,1.0,3.0,264.233,3.0,100.0,3.0,0.36,15.0,2.3,0.0,4.384,240.597,2.0,0.8
2.0,76.0,6.0,2.0,60.0,3.0,100.0,4.0,0.36,15.0,0.5,0.0,4.5,0.0,0.0,0.4
1.0,83.0,6.0,2.0,120.202,3.0,50.0,4.0,0.36,15.0,0.916,0.0,0.2,0.0,0.0,0.9
2.0,53.0,2.0,2.0,90.0,3.0,0.0,4.0,0.36,15.0,0.35,7.0,30.0,0.0,0.0,1.31
1.0,57.0,2.0,4.0,151.321,1.0,50.0,3.0,1.2,10.333333333333334,2.25,0.0,20.0,0.0,0.0,1.5
1.0,69.0,5.0,3.0,96.162,3.0,0.0,4.0,0.36,15.0,0.639,5.0,4.907,0.0,0.0,0.824
1.0,40.0,1.0,4.0,0.0,3.0,5.0,4.0,0.36,15.0,1.635,0.0,1.0,0.0,0.0,1.561
2.0,41.0,2.0,4.0,90.0,3.0,25.0,4.0,0.36,15.0,0.16,9.0,16.0,0.0,0.0,1.067
1.0,77.0,5.0,11.0,1350.0,3.0,100.0,2.0,0.36,15.0,0.536,60.0,7.0,40.0,0.3,1.5
2.0,85.0,6.0,4.0,123.419,3.0,100.0,4.0,0.36,15.0,1.623,0.0,1.0,0.0,0.0,0.86
1.0,72.0,2.0,11.0,350.0,3.0,50.0,3.0,0.36,15.0,4.312,30.0,15.0,500.0,8.0,14.0
2.0,56.0,2.0,4.0,75.0,1.0,20.0,4.0,0.36,15.0,0.78,0.0,5.0,0.0,0.0,0.74
1.0,71.0,2.0,10.0,180.0,3.0,15.0,4.0,0.36,15.0,2.5,0.0,140.0,90.0,0.108,1.4
2.0,56.0,5.0,12.0,850.0,1.0,100.0,4.0,3.0,88.828,2.5,0.0,3.5,307.5,3.582,3.0
1.0,63.0,2.0,3.0,300.0,1.0,100.0,4.0,0.36,15.0,2.34,0.0,21.0,0.0,0.0,1.6
1.0,53.0,2.0,2.0,140.607,1.0,50.0,4.0,0.36,15.0,0.0,0.0,14.0,0.0,0.0,0.341
2.0,76.0,2.0,2.0,163.164,3.0,20.0,4.0,0.36,15.0,0.73,0.0,8.5,0.0,0.0,1.2
2.0,43.0,2.0,5.0,120.202,2.0,0.0,4.0,0.36,15.0,2.091,8.893,0.8,0.0,0.0,1.849
1.0,69.0,2.0,2.0,150.0,3.0,0.0,4.0,0.36,15.0,1.2,0.0,0.1,0.0,0.0,1.2
2.0,72.0,6.0,6.0,240.0,3.0,60.0,3.0,0.36,15.0,2.528,48.0,250.0,0.0,0.0,4.8
2.0,55.0,2.0,5.0,42.0,3.0,50.0,4.0,0.36,15.0,0.0,0.0,52.518,0.0,0.0,0.931
1.0,74.0,2.0,13.0,800.0,3.0,50.0,4.0,0.36,15.0,2.8,0.0,10.0,150.0,1.0,4.0
1.0,58.0,2.0,4.0,180.304,3.0,0.0,4.0,0.36,15.0,2.24,0.6,4.0,0.0,0.0,1.21
1.0,42.0,2.0,11.0,320.0,1.0,20.0,4.0,0.36,15.0,3.0,250.0,6.0,0.0,0.0,3.0
1.0,34.0,1.0,4.0,170.0,3.0,100.0,4.0,0.36,15.0,0.948,99.5,0.78,0.0,0.0,1.071
1.0,66.0,2.0,11.0,150.0,3.0,0.0,2.0,0.36,15.0,3.0,0.0,18.0,2000.0,4.723,1.2
1.0,69.0,2.0,2.0,50.0,3.0,0.0,4.0,0.36,15.0,1.496,9.29,0.5,0.0,0.0,1.052
2.0,62.0,2.0,2.0,0.0,3.0,30.0,4.0,0.36,15.0,0.0,0.0,4.0,0.0,0.0,0.913
1.0,64.0,2.0,6.0,400.0,2.0,50.0,3.0,0.36,15.0,8.571,0.0,100.0,0.0,0.0,3.0
2.0,65.0,2.0,1.0,200.0,3.0,100.0,4.0,0.36,15.0,0.7,0.0,20.0,0.0,0.0,1.46
1.0,80.0,2.0,5.0,90.0,3.0,30.0,4.0,0.36,15.0,2.903,0.0,1.2,0.0,0.0,1.141
1.0,66.0,2.0,11.0,1182.473,3.0,0.0,3.0,1.5,65.0,0.0,70.0,120.0,120.0,4.0,3.08
1.0,76.0,2.0,11.0,1200.0,3.0,100.0,4.0,0.36,15.0,2.3,0.0,1.8,6.0,0.1,1.2
2.0,39.0,2.0,3.0,120.202,1.0,0.0,4.0,0.36,15.0,0.0,10.0,12.0,0.0,0.0,1.4
1.0,79.0,2.0,11.0,450.0,3.0,0.0,4.0,0.36,15.0,2.623,0.0,100.0,0.0,0.0,4.0
2.0,55.0,2.0,2.0,42.071,1.0,100.0,4.0,0.36,15.0,0.0,1.131,0.7,0.0,0.0,0.816
2.0,56.0,2.0,8.0,280.0,3.0,20.0,4.0,0.0,5.0,0.0,193.0,40.0,0.0,0.0,2.18
2.0,73.0,6.0,2.0,96.573,3.0,100.0,4.0,0.36,15.0,0.95,0.0,1.306,0.0,0.0,0.95
2.0,64.0,1.0,8.0,160.0,3.0,0.0,4.0,0.36,15.0,1.32,0.0,7.0,0.0,0.0,1.5
1.0,37.0,5.0,4.0,0.0,3.0,70.0,4.0,0.36,15.0,0.0,0.0,1.2,0.0,0.0,1.0
1.0,85.0,6.0,1.0,47.399,3.0,50.0,4.0,0.36,15.0,1.6,0.0,0.8,0.0,0.0,0.645
1.0,65.0,2.0,11.0,800.0,3.0,0.0,2.0,2.0,45.0,2.1,0.0,60.0,450.0,6.0,2.5
1.0,78.0,2.0,11.0,1100.0,3.0,0.0,3.0,0.36,15.0,2.1,0.0,12.0,500.0,0.0,1.7
2.0,37.0,2.0,6.0,91.911,3.0,0.0,4.0,0.36,15.0,1.297,126.0,8.0,0.0,0.0,0.881
1.0,69.0,2.0,12.0,550.0,3.0,5.0,4.0,0.36,15.0,2.5,116.0,176.728,519.829,38.409,3.502
2.0,73.0,6.0,2.0,50.0,1.0,0.0,4.0,0.36,15.0,0.63,0.0,0.0,0.0,0.0,0.526
2.0,83.0,2.0,4.0,106.41,3.0,0.0,4.0,0.36,15.0,0.0,0.0,0.544,0.0,0.0,0.5
2.0,85.0,6.0,10.0,475.0,3.0,0.0,4.0,0.36,15.0,1.5,0.0,15.0,84.0,0.15,0.5
1.0,54.0,2.0,8.0,190.0,1.0,5.0,4.0,0.36,15.0,2.5,40.0,5.0,0.0,0.0,1.691
1.0,67.0,2.0,11.0,600.0,3.0,0.0,4.0,0.36,15.0,2.6,0.0,55.0,800.0,60.0,2.0
1.0,46.0,5.0,4.0,0.0,1.0,20.0,3.0,0.36,15.0,2.015,0.0,2.2,0.0,0.0,0.8
1.0,67.0,2.0,11.0,212.329,1.0,20.0,3.0,0.0,40.0,0.0,0.0,10.0,0.0,0.0,0.575
2.0,58.0,4.0,11.0,138.0,1.0,0.0,4.0,0.36,15.0,1.7,25.6,32.0,0.0,0.0,1.225
1.0,49.0,2.0,11.0,350.0,1.0,50.0,4.0,0.5,2.0,2.4,240.0,8.0,160.597,0.0,1.8
1.0,61.0,2.0,10.0,110.0,1.0,0.0,2.0,0.72,12.0,2.5,0.0,250.0,45.0,0.8,0.8
1.0,71.0,2.0,2.0,200.0,3.0,0.0,3.0,0.36,15.0,2.1,0.0,160.0,0.936,0.034,2.4
2.0,70.0,6.0,2.0,150.253,3.0,50.0,4.0,0.36,15.0,0.65,0.0,12.0,0.0,0.0,0.6
2.0,31.0,2.0,5.0,59.0,2.0,90.0,1.0,0.36,15.0,0.0,50.0,1.3,0.0,0.0,0.7
1.0,51.0,2.0,6.0,600.0,3.0,30.0,3.0,4.0,31.0,2.4,0.0,40.0,10.0,0.3,2.0
2.0,53.0,4.0,11.0,314.558,3.0,100.0,4.0,0.46,5.188,2.115,30.0,1.559,0.0,0.0,1.66
1.0,43.0,1.0,12.0,140.0,3.0,50.0,3.0,0.3,6.0,2.8,74.5,2.0,0.0,0.0,1.281
1.0,55.0,2.0,6.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,4.0,0.0,0.0,1.423
2.0,55.0,2.0,11.0,700.0,2.0,30.0,3.0,2.75,75.0,0.0,279.7,6.0,45.0,1.5,7.15
1.0,63.0,2.0,11.0,92.109,1.0,30.0,4.0,2.0,60.0,0.8,4.8,20.0,160.597,0.0,1.325
2.0,54.0,1.0,4.0,60.0,1.0,20.0,3.0,0.36,15.0,0.9,44.4,0.48,0.0,0.0,0.711
1.0,71.0,2.0,3.0,300.0,1.0,0.0,4.0,0.36,15.0,2.07,8.7,110.0,0.0,0.0,2.85
2.0,59.0,1.0,6.0,900.0,2.0,50.0,3.0,0.0,20.119,1.3,0.0,41.615,1587.69,1.0,5.187
1.0,65.0,2.0,11.0,249.693,3.0,50.0,4.0,0.36,15.0,4.076,0.0,7.0,0.0,0.0,1.5
1.0,50.0,2.0,11.0,300.0,1.0,0.0,3.0,0.0,15.0,6.0,15.0,30.0,100.0,0.6,4.0
2.0,48.0,1.0,6.0,0.0,1.0,80.0,4.0,0.0,2.916,2.2,0.0,4.0,0.0,0.0,1.4
2.0,59.0,5.0,11.0,1500.0,2.0,0.0,4.0,0.6,22.0,0.0,100.0,250.0,0.0,0.0,6.9
2.0,52.0,1.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,5.176,0.005,0.0,0.0,0.931
1.0,64.0,1.0,11.0,210.0,3.0,50.0,3.0,0.36,15.0,0.67,0.0,1.0,0.0,0.0,0.778
1.0,54.0,2.0,5.0,250.0,2.0,0.0,3.0,1.2,4.0,1.35,68.0,14.0,25.0,0.0,2.767
1.0,42.0,2.0,6.0,0.0,1.0,5.0,4.0,0.36,15.0,0.0,0.8,0.02,0.0,0.0,1.117
1.0,64.0,2.0,6.0,290.393,3.0,100.0,3.0,0.36,15.0,1.46,18.05,2.488,0.0,0.0,2.85
2.0,72.0,2.0,4.0,240.405,3.0,0.0,4.0,0.36,15.0,0.0,0.0,0.35,0.0,0.0,0.456
1.0,61.0,2.0,6.0,850.0,2.0,0.0,2.0,3.3333333333333335,78.33333333333333,20.0,110.4,320.0,10.0,0.0,8.52
2.0,71.0,6.0,11.0,570.179,3.0,0.0,4.0,0.36,15.0,2.606,0.0,15.0,55.311,0.0,1.1
2.0,37.0,1.0,8.0,140.0,3.0,20.0,4.0,0.36,15.0,1.3,108.268,16.361,0.0,0.0,1.279
2.0,84.0,6.0,2.0,751.265,3.0,0.0,4.0,0.36,15.0,1.92,0.0,33.426,0.0,0.0,1.5
1.0,62.0,2.0,11.0,2000.0,2.0,22.0,3.0,3.5,98.5,15.0,80.0,3.0,630.0,12.0,7.2
1.0,39.0,1.0,7.0,25.0,1.0,50.0,4.0,0.36,15.0,0.0,0.0,100.0,3.0,0.1,0.9
2.0,56.0,4.0,8.0,90.0,3.0,100.0,4.0,0.0,2.27,1.966,16.0,12.0,0.0,0.0,1.475
1.0,60.0,2.0,2.0,600.0,3.0,50.0,4.0,0.36,15.0,2.3,191.6,8.308,0.0,0.0,2.618
1.0,54.0,2.0,11.0,0.0,3.0,100.0,3.0,0.36,15.0,0.0,0.0,14.241,700.0,0.0,4.5
1.0,60.0,2.0,4.0,228.949,3.0,60.0,3.0,0.0,10.0,3.3,0.0,151.242,3.439,0.055,2.3
2.0,54.0,5.0,6.0,159.756,1.0,100.0,4.0,0.36,15.0,0.0,0.0,18.0,0.0,0.0,0.4
1.0,49.0,2.0,4.0,120.0,3.0,0.0,4.0,1.1,15.0,2.925,56.48,62.0,0.0,0.0,1.54
2.0,51.0,1.0,8.0,146.204,1.0,70.0,4.0,0.0,2.4,2.2,0.0,2.5,0.0,0.0,0.8
1.0,64.0,1.0,10.0,350.0,3.0,50.0,4.0,1.0,35.0,0.0,0.0,30.0,120.0,5.0,0.82
1.0,77.0,2.0,13.0,600.0,2.0,0.0,4.0,0.0,225.0,2.586,0.0,60.0,1100.0,20.0,3.0
1.0,83.0,6.0,11.0,500.0,1.0,0.0,3.0,0.36,15.0,2.49,1.292,30.0,0.0,0.0,3.455
1.0,37.0,1.0,11.0,0.0,1.0,40.0,4.0,0.36,15.0,1.875,0.0,29.0,0.0,0.0,1.467
2.0,53.0,1.0,11.0,80.0,3.0,0.0,3.0,2.8,15.434,0.0,0.0,3.0,460.597,18.122,1.0
1.0,43.0,4.0,4.0,174.294,1.0,30.0,4.0,0.36,15.0,2.55,153.0,3.0,0.318,0.03,2.72
2.0,51.0,2.0,6.0,0.0,3.0,100.0,4.0,0.36,15.0,0.0,0.0,0.45,0.0,0.0,1.81
1.0,78.0,4.0,2.0,74.24,3.0,100.0,4.0,0.36,15.0,1.09,0.0,0.4,0.0,0.0,0.455
1.0,69.0,2.0,2.0,48.081,3.0,0.0,4.0,0.36,15.0,2.4,0.0,14.382,0.0,0.0,0.9
2.0,62.0,6.0,2.0,90.152,3.0,100.0,4.0,3.0,9.0,0.35,0.0,160.0,1502.5,0.179,1.3
1.0,72.0,2.0,6.0,145.0,3.0,50.0,4.0,0.36,15.0,2.3,0.0,2.8,1.5,0.04,1.4
2.0,70.0,2.0,11.0,300.0,3.0,50.0,3.0,0.0,40.7,0.75,0.0,25.0,342.0,6.426,3.0
2.0,74.0,6.0,6.0,0.0,3.0,50.0,4.0,0.36,15.0,1.144,0.0,35.574,0.0,0.0,0.88
1.0,53.0,2.0,10.0,180.0,3.0,40.0,4.0,0.6,7.0,0.0,6.0,20.0,0.0,0.0,1.765
2.0,44.0,1.0,11.0,100.0,3.0,100.0,4.0,0.36,15.0,2.3,99.0,12.5,0.0,0.0,1.305
2.0,51.0,2.0,11.0,283.871,1.0,50.0,4.0,6.0,12.5,2.8,13.5,5.0,40.1,0.0,2.12
1.0,75.0,2.0,11.0,500.0,3.0,50.0,3.0,0.36,15.0,2.6,0.0,40.0,1127.293,89.201,1.8
1.0,66.0,2.0,11.0,300.0,3.0,0.0,4.0,4.0,68.0,6.0,0.0,200.0,0.0,0.0,3.5
1.0,65.0,2.0,6.0,168.938,3.0,50.0,3.0,0.0,65.0,2.457,0.0,15.0,160.597,0.0,0.99
2.0,60.0,2.0,6.0,500.001,1.0,0.0,4.0,0.0,30.0,2.0,0.0,1.5,0.0,0.0,0.96
2.0,63.0,1.0,11.0,400.0,1.0,0.0,4.0,0.36,15.0,0.0,33.5,350.0,0.0,0.0,3.4
1.0,77.0,6.0,2.0,450.0,3.0,100.0,3.0,0.36,15.0,1.6,0.0,2.68,200.0,3.0,1.0
1.0,77.0,2.0,13.0,473.976,3.0,30.0,4.0,0.36,15.0,1.9,0.0,20.0,106.0,2.0,1.65
2.0,62.0,2.0,2.0,147.429,2.0,40.0,4.0,0.36,15.0,0.0,14.111,0.05,0.0,0.0,0.667
2.0,77.0,6.0,2.0,165.095,1.0,20.0,4.0,0.36,15.0,0.881,0.0,6.303,0.0,0.0,1.4
1.0,39.0,1.0,11.0,0.0,1.0,10.0,4.0,0.331,3.1,1.982,14.0,45.483,2.0,0.06,1.705
2.0,65.0,4.0,11.0,190.0,3.0,50.0,4.0,0.72,10.8,2.236,0.0,80.0,102.0,0.0,1.059
1.0,65.0,2.0,6.0,130.0,2.0,0.0,3.0,0.3,14.0,2.666,21.4,2.62,0.0,0.0,2.054
1.0,39.0,2.0,8.0,0.0,2.0,0.0,4.0,0.36,15.0,1.625,0.511,2.0,0.0,0.0,1.596
1.0,69.0,2.0,8.0,177.994,3.0,0.0,4.0,0.36,15.0,1.7,0.0,7.5,2.0,0.2,1.3
2.0,35.0,5.0,6.0,0.0,1.0,0.0,4.0,0.36,15.0,0.0,0.0,0.8,0.0,0.0,1.05
2.0,61.0,2.0,2.0,50.0,3.0,0.0,4.0,0.36,1.162,0.575,9.0,0.002,0.0,0.0,2.145
1.0,46.0,5.0,6.0,70.0,1.0,20.0,4.0,0.36,15.0,2.333,60.0,2.8,0.0,0.0,1.18
2.0,46.0,2.0,11.0,240.405,1.0,50.0,4.0,0.36,15.0,0.0,0.0,73.0,0.0,0.0,0.5
1.0,46.0,2.0,4.0,750.0,1.0,50.0,4.0,0.36,15.0,0.0,12.0,9.0,0.0,0.0,1.95
2.0,49.0,1.0,2.0,0.0,3.0,0.0,4.0,0.36,15.0,0.0,0.0,0.4,0.0,0.0,0.597
2.0,85.0,6.0,11.0,180.304,1.0,50.0,4.0,0.36,15.0,2.479,0.0,20.0,440.0,3.0,1.8
2.0,53.0,2.0,6.0,60.0,3.0,50.0,4.0,0.36,15.0,0.7,2.0,1.3,0.0,0.0,1.4
1.0,75.0,2.0,11.0,450.0,3.0,100.0,3.0,0.36,15.0,2.952,0.0,100.0,960.597,18.0,2.5
1.0,32.0,4.0,6.0,0.0,2.0,50.0,4.0,0.36,15.0,2.0,3.01,5.0,0.0,0.0,2.665
2.0,61.0,4.0,8.0,150.0,2.0,10.0,4.0,0.6,18.0,1.0,0.0,1.0,0.0,0.0,1.5
1.0,39.0,1.0,4.0,100.0,3.0,50.0,4.0,0.36,15.0,1.4,111.0,0.6,0.0,0.0,1.326
2.0,65.0,2.0,2.0,292.65,3.0,50.0,4.0,0.36,15.0,0.0,0.0,2.999,160.597,0.0,1.1
1.0,56.0,2.0,8.0,120.202,1.0,50.0,4.0,0.0,6.0,2.4,3.0,6.5,0.0,0.0,0.884
